cited_subcategory_id,11.0,12.0,13.0,14.0,15.0,19.0,21.0,22.0,23.0,24.0,25.0,31.0,32.0,33.0,39.0,41.0,42.0,43.0,44.0,45.0,46.0,49.0,51.0,52.0,53.0,54.0,55.0,59.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0
11.0,54397.0,3973,184.0,9669,3795.0,16707.0,266,667,513,111,108,17520,1411,828.0,1272.0,49.0,63.0,416.0,98,330,186,141,2126.0,176.0,133.0,111,81,559.0,3413,59,4112.0,578.0,293.0,94.0,22.0,280.0,5918,4.0
12.0,2637.0,198870,2342.0,5572,38421.0,81644.0,3743,5236,11523,2830,501,23216,15043,25.0,10806.0,3865.0,5697.0,4829.0,3424,7182,53592,8727,21940.0,12686.0,2386.0,4959,1005,9819.0,3625,928,1490.0,13715.0,2787.0,2202.0,897.0,2203.0,67420,4.0
13.0,210.0,1955,128978.0,1124,942.0,41524.0,726,1260,349,429,101,1009,5520,3.0,177.0,357.0,484.0,2677.0,781,8115,511,520,4667.0,1064.0,4384.0,248,923,2573.0,873,90,270.0,2258.0,487.0,2905.0,668.0,666.0,13483,0.0
14.0,9331.0,9233,1460.0,249712,52503.0,78059.0,1019,2134,1263,378,229,203821,5160,2997.0,1468.0,344.0,465.0,785.0,679,1444,3147,322,2359.0,703.0,239.0,915,255,705.0,5209,185,129.0,2042.0,111.0,164.0,52.0,232.0,9780,16.0
15.0,4624.0,49380,2385.0,39292,567106.0,116449.0,4450,2691,5315,820,753,136228,33305,880.0,17361.0,3376.0,1725.0,2177.0,1199,5667,7902,2018,33953.0,4052.0,1256.0,3111,3851,4081.0,4307,8431,1746.0,12575.0,1373.0,589.0,1410.0,2534.0,115096,19.0
19.0,14851.0,89319,57764.0,67215,104098.0,2089469.0,28735,43665,23755,11590,6688,175005,174913,587.0,11699.0,18389.0,18133.0,55517.0,25470,61449,137569,33908,102763.0,52350.0,30715.0,27043,15781,44329.0,24816,4419,10057.0,39959.0,7115.0,16010.0,7946.0,32249.0,193264,2.0
21.0,116.0,2932,826.0,431,2444.0,18351.0,3407899,680933,110309,83789,194973,4055,56269,41.0,3082.0,75424.0,32361.0,67186.0,21265,50084,32288,103671,11738.0,10328.0,5246.0,78317,13133,61407.0,3474,14828,2141.0,13316.0,8684.0,1051.0,1081.0,2521.0,36628,58.0
22.0,331.0,3419,1170.0,608,1342.0,20274.0,594467,2559830,207814,373487,482716,6997,53460,100.0,6625.0,26038.0,8440.0,77721.0,22191,46384,48421,119943,19103.0,6427.0,24378.0,24848,22401,70321.0,2918,29634,2112.0,7410.0,2337.0,1498.0,270.0,2328.0,39920,176.0
23.0,348.0,10617,249.0,575,3038.0,17567.0,107763,224600,808556,70199,45872,1124,11601,25.0,3620.0,10124.0,31532.0,12016.0,7893,16071,50668,48587,5969.0,6011.0,889.0,60654,711,23108.0,427,20608,366.0,375.0,704.0,255.0,108.0,687.0,19099,112.0
24.0,18.0,2399,447.0,360,435.0,9600.0,88512,391034,67224,1303659,138670,1142,3230,23.0,351.0,21427.0,1815.0,10506.0,4297,16235,105859,22512,6305.0,11189.0,395.0,8195,453,11914.0,181,3388,126.0,239.0,630.0,114.0,214.0,604.0,13204,38.0
25.0,19.0,184,256.0,183,232.0,1942.0,130614,373554,27040,100166,754633,1162,12010,4.0,629.0,1884.0,553.0,2851.0,978,2834,13959,24679,1860.0,614.0,275.0,2361,732,59791.0,384,14195,313.0,808.0,664.0,56.0,26.0,711.0,6645,19.0
31.0,12679.0,17672,1698.0,183921,94704.0,141090.0,4104,18920,1024,1451,2814,1616664,119394,16175.0,33071.0,1077.0,716.0,10186.0,5251,1773,5345,1615,11617.0,2964.0,754.0,1566,316,3301.0,24917,272,468.0,3079.0,1785.0,925.0,107.0,2858.0,16333,68.0
32.0,381.0,17330,4719.0,2535,12434.0,93683.0,63313,86508,10749,3707,32644,95864,4465029,148.0,291433.0,16805.0,5990.0,51085.0,22282,19034,3314,23968,29516.0,32046.0,17993.0,5909,1387,121740.0,4105,2947,17239.0,764.0,13089.0,1080.0,5251.0,12736.0,52453,104.0
33.0,494.0,44,1.0,3488,2207.0,468.0,54,207,13,29,108,14567,368,67152.0,64.0,10.0,11.0,18.0,25,40,40,19,61.0,11.0,10.0,4,1,10.0,793,5,1.0,12.0,2.0,1.0,1.0,5.0,47,1.0
39.0,194.0,14650,118.0,768,9400.0,8564.0,2186,9705,2557,275,2782,30199,218079,24.0,594492.0,755.0,2163.0,4950.0,1260,1093,581,3365,12093.0,11200.0,1378.0,4033,199,5271.0,220,545,4105.0,255.0,777.0,79.0,493.0,1718.0,9787,50.0
41.0,148.0,2814,751.0,208,1584.0,14460.0,131580,44268,20239,27260,5268,1338,27857,11.0,1297.0,795397.0,13990.0,39289.0,4253,85742,74777,30059,5228.0,27499.0,5813.0,5146,4768,12273.0,1728,1839,1972.0,6930.0,3856.0,2150.0,4387.0,2370.0,23065,5.0
42.0,20.0,6048,618.0,503,825.0,16564.0,39630,15940,31778,2097,1286,1141,8845,14.0,2912.0,14028.0,478940.0,10889.0,22264,17261,52073,15786,3444.0,2850.0,1816.0,42826,3073,5499.0,1309,2754,1796.0,419.0,1422.0,1406.0,548.0,1076.0,20314,0.0
43.0,374.0,3722,2815.0,522,1089.0,54271.0,64246,124891,14255,9373,7363,11552,74266,50.0,5519.0,22100.0,9663.0,670097.0,41380,33952,34839,18257,13680.0,13962.0,13688.0,23502,5726,15710.0,2590,3282,1096.0,24641.0,1103.0,1854.0,2101.0,1824.0,30067,21.0
