cited_subcategory_id,11.0,12.0,13.0,14.0,15.0,19.0,21.0,22.0,23.0,24.0,25.0,31.0,32.0,33.0,39.0,41.0,42.0,43.0,44.0,45.0,46.0,49.0,51.0,52.0,53.0,54.0,55.0,59.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0
11.0,34450.0,1820.0,67.0,5264,1761.0,7671.0,75,343,162,31,30,6651,345,240.0,263.0,30.0,15.0,244.0,65,178,100,61,925.0,84.0,71.0,55.0,29,243.0,1526,18,2148.0,218.0,139.0,47.0,12.0,144.0,2759,4.0
12.0,1217.0,118776.0,1222.0,2779,20559.0,41959.0,1810,2728,6407,1578,203,8841,5911,3.0,5468.0,2072.0,3439.0,2522.0,1826,3721,30890,4916,11145.0,6620.0,1194.0,2445.0,495,4814.0,1574,372,774.0,6087.0,1434.0,1253.0,420.0,991.0,34622,2.0
13.0,75.0,1017.0,69811.0,544,488.0,18330.0,297,564,164,274,50,370,2003,0.0,58.0,180.0,204.0,1413.0,334,3713,228,261,2370.0,511.0,2206.0,129.0,391,1289.0,354,43,104.0,994.0,219.0,1472.0,319.0,361.0,6639,0.0
14.0,5208.0,4352.0,710.0,145211,25333.0,38513.0,452,918,721,226,102,96564,1475,1472.0,412.0,155.0,229.0,432.0,306,627,1810,127,974.0,298.0,124.0,446.0,116,318.0,2347,68,48.0,616.0,52.0,71.0,33.0,84.0,4607,11.0
15.0,1936.0,24014.0,1073.0,20076,316181.0,57656.0,2351,1074,2768,434,231,56808,11395,438.0,5901.0,1557.0,748.0,1073.0,556,2566,4310,1027,15169.0,1969.0,619.0,1510.0,2114,1798.0,1749,4557,816.0,5203.0,592.0,277.0,730.0,1080.0,55051,3.0
19.0,7253.0,45981.0,24846.0,31645,49772.0,1135234.0,13429,19804,13330,6111,2182,72519,62687,198.0,4531.0,8961.0,10352.0,30428.0,14380,29081,80449,18228,51773.0,24856.0,14461.0,14337.0,7820,19661.0,10420,1724,4579.0,13777.0,3213.0,8811.0,3370.0,13823.0,97544,2.0
21.0,62.0,1684.0,258.0,223,1349.0,10307.0,2225094,420243,65889,51423,93299,1931,25019,24.0,1562.0,46030.0,18158.0,37247.0,12630,28401,19539,58637,6949.0,5848.0,2717.0,48696.0,7453,33289.0,1888,6926,1166.0,5367.0,4074.0,569.0,490.0,1501.0,20288,54.0
22.0,221.0,1974.0,306.0,376,666.0,11344.0,372272,1734424,127017,236960,263249,3773,27714,47.0,2904.0,16716.0,4935.0,48615.0,14394,29732,31072,66161,11159.0,3842.0,18212.0,15684.0,15589,38437.0,1756,13815,1330.0,3936.0,1437.0,965.0,162.0,1304.0,21528,137.0
23.0,194.0,6054.0,138.0,257,1791.0,10680.0,63174,139370,551711,43767,23420,456,4739,2.0,1384.0,6915.0,18828.0,6913.0,4668,10775,28928,26394,3633.0,3469.0,553.0,34237.0,416,14170.0,193,10012,193.0,199.0,392.0,163.0,61.0,476.0,12031,103.0
24.0,8.0,1582.0,200.0,176,227.0,5756.0,52777,255829,45542,929755,78960,504,1395,3.0,151.0,15542.0,1054.0,6630.0,2807,10689,70906,13398,4269.0,7532.0,225.0,5526.0,198,6875.0,100,1598,75.0,105.0,398.0,59.0,125.0,393.0,9111,23.0
25.0,13.0,113.0,144.0,85,88.0,1003.0,74156,229476,17550,62463,394138,545,4959,2.0,283.0,1054.0,249.0,1717.0,662,1684,10074,12246,1093.0,385.0,157.0,1425.0,342,31060.0,158,6389,212.0,606.0,382.0,35.0,14.0,461.0,3929,16.0
31.0,5784.0,8496.0,653.0,100334,48278.0,69929.0,1982,8859,646,788,1095,836285,46513,7413.0,14255.0,660.0,380.0,5523.0,2793,880,3165,928,5090.0,1024.0,430.0,833.0,167,1317.0,11770,159,271.0,1408.0,985.0,425.0,52.0,1237.0,8641,14.0
32.0,179.0,6400.0,1887.0,899,5557.0,35660.0,30528,38791,4505,1812,9521,33646,1903344,45.0,108340.0,8895.0,2817.0,25861.0,11569,9078,1754,10545,11354.0,11401.0,8439.0,3245.0,646,41216.0,1761,1076,7541.0,357.0,5603.0,493.0,2195.0,5939.0,22743,7.0
33.0,216.0,22.0,1.0,1617,810.0,263.0,27,108,13,13,52,6939,161,38624.0,33.0,4.0,7.0,11.0,16,28,30,12,31.0,5.0,5.0,3.0,1,6.0,448,4,1.0,3.0,2.0,0.0,1.0,2.0,33,0.0
39.0,105.0,6978.0,38.0,341,4214.0,3677.0,1175,4705,1246,114,1052,12351,96709,8.0,288466.0,291.0,1137.0,2369.0,631,536,321,1685,5576.0,4372.0,629.0,2102.0,80,2393.0,72,241,2160.0,125.0,374.0,43.0,265.0,906.0,4320,1.0
41.0,46.0,1575.0,358.0,90,928.0,7088.0,69952,25685,10524,18643,2088,484,9966,3.0,467.0,515988.0,6894.0,20603.0,2313,51321,47146,16520,2589.0,15578.0,2866.0,2768.0,2534,6382.0,795,687,915.0,2539.0,1967.0,1085.0,2006.0,1371.0,11986,3.0
42.0,7.0,3645.0,289.0,216,418.0,9857.0,21791,7879,21197,1292,494,417,3739,11.0,1243.0,7956.0,311384.0,6463.0,11381,9977,33471,8395,1966.0,1485.0,866.0,24556.0,1710,2676.0,696,1399,863.0,90.0,687.0,744.0,254.0,653.0,10758,0.0
43.0,230.0,2026.0,1250.0,254,463.0,24881.0,34611,65626,7052,5753,3205,4417,29568,24.0,2537.0,13311.0,4874.0,402288.0,25297,18918,22025,9550,7636.0,7938.0,8050.0,12753.0,3273,7274.0,1196,1315,549.0,8061.0,474.0,982.0,978.0,806.0,14895,18.0
44.0,50.0,1722.0,440.0,230,297.0,12808.0,13768,26238,6393,3862,1347,2806,16043,9.0,1040.0,2003.0,8754.0,30562.0,202491,3547,13418,10542,2968.0,1831.0,481.0,14478.0,785,5184.0,342,321,382.0,1045.0,680.0,652.0,328.0,514.0,4189,3.0
45.0,146.0,4017.0,5066.0,600,1759.0,26832.0,28133,42584,13895,11752,2808,974,11297,2.0,733.0,52894.0,11819.0,24890.0,3434,668994,49546,26110,6792.0,21258.0,31086.0,5839.0,16174,15173.0,754,1097,1021.0,2552.0,5030.0,10567.0,1433.0,1587.0,24651,32.0
46.0,31.0,22479.0,244.0,1066,2049.0,53272.0,21350,35804,24582,69741,9774,1598,3829,6.0,449.0,41162.0,27306.0,22649.0,11543,35700,1382027,11049,13999.0,18703.0,607.0,11521.0,259,3452.0,90,236,109.0,158.0,130.0,1604.0,96.0,248.0,15542,42.0
49.0,134.0,4058.0,344.0,106,741.0,13715.0,71362,82871,34372,13655,20678,682,10145,17.0,1404.0,14911.0,6412.0,9527.0,8500,20039,11425,443767,9469.0,8369.0,2036.0,15150.0,2957,8748.0,4033,2468,953.0,1037.0,1924.0,2565.0,417.0,1236.0,14102,8.0
51.0,863.0,9005.0,2229.0,728,10702.0,46281.0,8085,19206,3776,4135,2047,5498,12411,16.0,4138.0,2480.0,1564.0,8283.0,2624,6496,11575,9023,438593.0,20357.0,4220.0,3540.0,10525,28652.0,7372,2579,4024.0,6773.0,5514.0,1649.0,2488.0,15283.0,45056,9.0
