cited_subcategory_id,11.0,12.0,13.0,14.0,15.0,19.0,21.0,22.0,23.0,24.0,25.0,31.0,32.0,33.0,39.0,41.0,42.0,43.0,44.0,45.0,46.0,49.0,51.0,52.0,53.0,54.0,55.0,59.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0
11.0,29685.0,1564.0,50.0,4754.0,1525.0,6638.0,59,269,139,27,15,5499,273.0,148.0,214.0,27.0,13.0,212.0,55,133,94,49,792.0,69.0,67.0,52.0,22,219.0,1372,17,1705.0,192.0,96.0,27.0,9.0,140.0,2353,4.0
12.0,982.0,96225.0,924.0,2177.0,17251.0,33724.0,1334,1837,4471,1001,89,6014,2996.0,2.0,2858.0,1749.0,2708.0,1982.0,1366,2593,23569,4197,9151.0,5360.0,942.0,1948.0,387,3875.0,1357,301,641.0,4012.0,1066.0,1071.0,358.0,734.0,28261,2.0
13.0,63.0,720.0,51681.0,247.0,366.0,12573.0,204,265,75,193,20,229,1234.0,,40.0,141.0,149.0,1037.0,248,2257,150,215,1512.0,354.0,1400.0,77.0,251,994.0,266,40,79.0,671.0,144.0,1216.0,114.0,222.0,4657,
14.0,4656.0,3301.0,387.0,117154.0,20594.0,30925.0,303,417,410,141,59,69381,757.0,911.0,258.0,109.0,133.0,326.0,189,384,1161,105,802.0,226.0,96.0,341.0,100,174.0,2043,47,34.0,496.0,47.0,61.0,32.0,68.0,3681,
15.0,1521.0,19848.0,791.0,16151.0,268106.0,46971.0,1847,648,1970,275,95,39051,6324.0,307.0,3969.0,1195.0,556.0,856.0,412,1603,3181,812,11990.0,1469.0,482.0,1271.0,1759,1189.0,1466,2990,630.0,3986.0,440.0,232.0,623.0,815.0,45368,2.0
19.0,6072.0,35864.0,18018.0,24725.0,41308.0,937540.0,9602,13566,10661,4351,1204,51976,25429.0,127.0,2804.0,7157.0,7469.0,23562.0,11105,19622,56171,15016,42888.0,20080.0,10335.0,11123.0,6190,15614.0,8586,1174,3332.0,10860.0,2629.0,7767.0,2889.0,11169.0,79829,1.0
21.0,51.0,1074.0,184.0,168.0,1063.0,7298.0,1397269,237788,44898,26112,36755,1059,10357.0,5.0,885.0,31789.0,11236.0,26658.0,8374,17760,12683,36226,5400.0,4003.0,1862.0,30780.0,5371,20125.0,1405,2589,785.0,3361.0,2610.0,408.0,389.0,965.0,14233,50.0
22.0,191.0,1130.0,169.0,181.0,289.0,6969.0,189603,1035808,84880,126657,114949,1670,9128.0,8.0,1427.0,10404.0,1970.0,33491.0,9085,19116,19235,34656,8089.0,2728.0,13897.0,9624.0,11511,22521.0,1154,4068,759.0,2282.0,862.0,738.0,102.0,851.0,13351,129.0
23.0,118.0,3676.0,97.0,207.0,1244.0,8167.0,37445,87084,381602,30389,13067,247,1882.0,2.0,745.0,3848.0,11362.0,3936.0,2981,6502,16839,16043,2595.0,2439.0,392.0,22051.0,237,10563.0,128,4129,139.0,82.0,218.0,80.0,44.0,320.0,8831,103.0
24.0,6.0,1056.0,174.0,99.0,170.0,4150.0,26102,141813,33236,612162,36026,271,703.0,,83.0,11989.0,832.0,5159.0,2480,8070,45769,10625,3928.0,5849.0,190.0,4686.0,143,4878.0,69,631,62.0,44.0,361.0,37.0,92.0,309.0,7141,19.0
25.0,12.0,54.0,103.0,49.0,55.0,504.0,36002,125844,11771,33632,175758,181,2076.0,2.0,101.0,564.0,88.0,1026.0,270,974,6392,7362,849.0,253.0,54.0,963.0,233,17661.0,87,2281,38.0,197.0,178.0,24.0,11.0,324.0,2796,11.0
31.0,4717.0,5710.0,342.0,69719.0,34582.0,51389.0,935,4726,433,436,361,606320,24089.0,5206.0,8529.0,391.0,289.0,3443.0,1628,513,1190,515,3633.0,522.0,223.0,616.0,141,938.0,9370,107,205.0,926.0,871.0,300.0,36.0,904.0,6497,
32.0,148.0,4071.0,1107.0,623.0,4507.0,23001.0,11756,17838,2445,1038,2731,22667,1085707.0,42.0,57857.0,4226.0,1504.0,15869.0,6709,3890,1006,5362,7681.0,5347.0,4763.0,2015.0,430,12322.0,1298,561,5125.0,254.0,4345.0,411.0,1588.0,4372.0,16572,7.0
33.0,114.0,14.0,,885.0,541.0,186.0,14,53,10,9,18,4496,81.0,15856.0,32.0,3.0,4.0,8.0,7,7,13,2,14.0,3.0,3.0,1.0,1,5.0,281,3,1.0,3.0,1.0,,1.0,,18,
39.0,87.0,3809.0,32.0,182.0,2746.0,2538.0,570,2089,716,65,386,6113,42936.0,7.0,164733.0,159.0,677.0,1738.0,318,228,205,797,3557.0,1987.0,504.0,1526.0,58,836.0,57,105,1188.0,45.0,330.0,42.0,217.0,567.0,2631,1.0
41.0,36.0,1171.0,293.0,76.0,744.0,5421.0,45976,17280,6379,13947,880,262,3960.0,2.0,195.0,380514.0,4371.0,15276.0,1844,34899,33456,12111,2098.0,11416.0,2226.0,1846.0,1999,4769.0,562,436,697.0,1609.0,1333.0,846.0,1652.0,980.0,8895,3.0
42.0,4.0,2518.0,190.0,131.0,285.0,7044.0,14926,3685,12135,853,314,238,2041.0,,803.0,5021.0,219950.0,4267.0,6999,6058,18404,5262,1504.0,944.0,563.0,15395.0,1288,1698.0,512,825,531.0,46.0,504.0,561.0,217.0,523.0,7871,
43.0,197.0,1412.0,890.0,143.0,346.0,18247.0,24528,45019,3784,4111,1357,2550,16007.0,10.0,1361.0,9643.0,3358.0,316353.0,19706,13164,15652,6393,6081.0,5824.0,6445.0,8766.0,2349,5095.0,891,586,426.0,5829.0,309.0,719.0,802.0,653.0,11385,18.0
