cited_subcategory_id,11,12,13,14,15,19,21,22,23,24,25,31,32,33,39,41,42,43,44,45,46,49,51,52,53,54,55,59,61,62,63,64,65,66,67,68,69,70
51,342,2402,427,211,2593,13119,2726,4693,1654,1769,276,1060,1374,2,594,701,513,1990,895,2116,2939,4303,173410,8455,1582,1060,2723,10628,1694,282,1599,1548,1289,543,819,4205,11320,0
52,46,1761,163,67,279,6227,1277,1896,1079,1780,131,198,627,4,548,4273,407,1833,607,6427,9716,2929,7107,81487,2016,267,1057,4662,101,240,300,477,405,1459,1061,669,6616,7
53,24,225,598,20,79,3741,628,15793,227,103,93,79,1186,0,132,1042,233,4301,134,12239,199,838,1787,2123,228909,130,8729,11063,211,74,189,755,983,872,1996,207,7348,0
54,11,389,17,67,207,3015,12280,7397,10000,3128,534,132,648,0,514,554,5050,4169,4728,1625,3092,7135,1038,399,126,127875,177,1187,11,128,55,10,47,103,57,118,2742,0
55,5,74,141,11,343,1919,2038,11458,151,81,173,48,174,0,17,676,373,1443,187,5296,99,913,2200,1022,7467,159,160909,6686,350,729,1065,868,3314,313,902,778,5757,1
59,131,1242,421,90,174,4661,9088,8056,6851,2009,3493,202,2217,2,280,2202,412,2054,990,5919,1132,2892,10113,4998,10125,948,7745,169042,1084,1091,1327,1154,2807,839,2196,1805,10738,0
61,189,224,83,489,286,2123,265,482,57,35,16,3263,285,85,13,190,104,314,75,185,42,898,1471,73,221,17,415,1095,50490,80,121,585,411,392,129,1067,1537,4
62,3,71,5,12,536,236,880,2173,1990,291,1158,36,118,1,34,182,171,251,34,244,41,488,411,272,111,58,376,931,68,47359,111,40,163,14,74,129,1904,0
63,985,171,17,10,60,1216,284,998,94,55,38,45,1462,0,315,303,269,155,93,594,37,242,1402,262,186,96,1309,1052,133,112,59346,52,592,82,343,426,2542,0
64,42,327,132,84,197,1859,588,714,42,25,199,138,123,0,12,159,19,856,73,357,38,136,1454,501,616,17,715,1072,442,13,58,44171,115,80,868,54,1976,0
65,101,576,26,17,53,580,630,334,118,141,86,249,943,0,71,502,138,190,225,1820,70,689,1317,435,998,71,4007,2392,461,205,444,136,74394,141,541,1398,6737,0
66,20,498,537,24,36,2639,137,375,53,25,28,48,143,0,10,331,186,302,233,4286,489,980,626,1704,999,170,535,831,629,9,74,73,305,35862,204,122,3479,0
67,1,107,68,10,73,876,196,82,51,66,14,22,456,0,57,775,67,360,118,557,60,215,855,1294,2458,63,1106,2259,101,70,345,1205,680,275,25585,258,3554,0
68,40,218,97,30,143,2796,399,480,291,230,217,264,1319,0,91,406,157,278,200,581,181,335,3708,752,243,103,1178,1797,1029,128,501,84,1830,112,268,45912,4987,0
69,555,9677,2043,1362,9616,26458,6089,6821,6847,6046,1336,1546,3800,2,749,4231,5165,4778,1397,8188,9677,5612,12679,7486,9009,2963,7061,11272,1668,2638,3459,1991,6977,3523,3661,5149,282021,2
70,0,0,0,1,0,0,3,4,5,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0
