cited_subcategory_id,11.0,12.0,13.0,14.0,15.0,19.0,21.0,22.0,23.0,24.0,25.0,31.0,32.0,33.0,39.0,41.0,42.0,43.0,44.0,45.0,46.0,49.0,51.0,52.0,53.0,54.0,55.0,59.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0
11.0,33941.0,1805.0,64.0,5182,1736.0,7613.0,75,343,162,31,30,6609,343,240.0,262.0,30.0,15.0,243.0,63,175,100,61,917.0,83.0,71.0,55.0,29,242.0,1517,18,2123.0,218.0,138.0,45.0,12.0,144.0,2747,4.0
12.0,1201.0,118171.0,1222.0,2768,20421.0,41795.0,1807,2723,6403,1566,203,8832,5908,3.0,5466.0,2063.0,3431.0,2519.0,1823,3709,30878,4881,11099.0,6586.0,1192.0,2442.0,494,4797.0,1570,372,769.0,6080.0,1432.0,1245.0,414.0,986.0,34453,2.0
13.0,73.0,1016.0,69502.0,543,486.0,18186.0,296,564,164,273,50,370,1997,,58.0,179.0,202.0,1404.0,331,3700,228,261,2364.0,505.0,2191.0,129.0,391,1283.0,349,43,104.0,989.0,218.0,1454.0,319.0,360.0,6628,
14.0,5018.0,4328.0,707.0,141168,24966.0,37988.0,452,918,718,224,102,95122,1470,1472.0,411.0,154.0,227.0,430.0,306,626,1809,126,969.0,288.0,123.0,445.0,115,316.0,2294,68,48.0,612.0,52.0,71.0,33.0,83.0,4580,11.0
15.0,1903.0,23859.0,1072.0,19898,311988.0,57303.0,2349,1074,2768,431,231,56674,11379,438.0,5888.0,1552.0,745.0,1070.0,554,2557,4310,1026,15082.0,1963.0,617.0,1508.0,2106,1794.0,1729,4557,816.0,5194.0,592.0,275.0,725.0,1070.0,54686,3.0
19.0,7153.0,45759.0,24726.0,31438,49394.0,1125328.0,13401,19776,13278,6095,2182,72410,62663,198.0,4520.0,8929.0,10326.0,30315.0,14340,28980,80366,18147,51424.0,24678.0,14379.0,14316.0,7789,19565.0,10371,1715,4557.0,13735.0,3189.0,8699.0,3351.0,13756.0,97059,2.0
21.0,62.0,1674.0,255.0,220,1348.0,10278.0,2221526,420012,65843,51382,93285,1931,25009,24.0,1561.0,45891.0,18122.0,37145.0,12597,28337,19520,58493,6918.0,5838.0,2702.0,48645.0,7429,33272.0,1888,6905,1161.0,5359.0,4068.0,549.0,487.0,1500.0,20227,54.0
22.0,220.0,1968.0,305.0,375,666.0,11326.0,372101,1732311,126923,236836,263223,3772,27704,47.0,2902.0,16677.0,4923.0,48542.0,14363,29690,31052,66088,11145.0,3837.0,18183.0,15633.0,15577,38401.0,1755,13808,1325.0,3933.0,1437.0,965.0,161.0,1304.0,21486,137.0
23.0,193.0,6049.0,138.0,254,1791.0,10608.0,63123,139244,551055,43701,23404,456,4737,2.0,1384.0,6904.0,18795.0,6907.0,4660,10765,28916,26362,3629.0,3464.0,553.0,34222.0,416,14158.0,193,10006,192.0,199.0,392.0,162.0,61.0,476.0,11987,103.0
24.0,8.0,1575.0,200.0,175,227.0,5747.0,52741,255715,45468,928201,78951,504,1391,3.0,151.0,15454.0,1052.0,6623.0,2792,10667,70817,13307,4246.0,7526.0,224.0,5506.0,198,6848.0,100,1597,75.0,104.0,398.0,59.0,125.0,389.0,9099,23.0
25.0,13.0,113.0,144.0,84,88.0,998.0,74148,229435,17541,62447,394061,545,4958,2.0,283.0,1053.0,249.0,1716.0,662,1683,10074,12243,1092.0,385.0,157.0,1423.0,342,31050.0,158,6389,212.0,606.0,382.0,35.0,14.0,461.0,3922,16.0
31.0,5763.0,8487.0,653.0,99890,48199.0,69778.0,1978,8859,646,788,1095,834425,46475,7413.0,14250.0,660.0,379.0,5518.0,2793,879,3165,928,5088.0,1024.0,430.0,833.0,167,1317.0,11757,159,271.0,1405.0,980.0,424.0,52.0,1230.0,8634,14.0
32.0,178.0,6397.0,1883.0,894,5547.0,35602.0,30518,38780,4505,1808,9521,33615,1901967,45.0,108321.0,8894.0,2816.0,25819.0,11559,9073,1754,10537,11345.0,11394.0,8430.0,3241.0,645,41204.0,1758,1068,7527.0,356.0,5593.0,491.0,2187.0,5928.0,22698,7.0
33.0,216.0,22.0,1.0,1617,810.0,263.0,27,108,13,13,52,6938,161,38623.0,33.0,4.0,7.0,11.0,16,28,30,12,31.0,5.0,5.0,3.0,1,6.0,448,4,1.0,3.0,2.0,,1.0,2.0,33,
39.0,102.0,6971.0,38.0,339,4206.0,3675.0,1174,4704,1246,114,1052,12347,96684,8.0,288205.0,290.0,1137.0,2368.0,631,535,321,1684,5571.0,4368.0,629.0,2100.0,80,2392.0,71,241,2156.0,125.0,373.0,43.0,265.0,904.0,4311,1.0
41.0,46.0,1570.0,357.0,90,919.0,7035.0,69747,25609,10514,18605,2086,484,9956,3.0,465.0,513723.0,6855.0,20553.0,2304,51130,47066,16392,2579.0,15529.0,2847.0,2764.0,2526,6354.0,790,684,904.0,2535.0,1962.0,1075.0,1985.0,1364.0,11881,3.0
42.0,7.0,3639.0,288.0,215,417.0,9835.0,21757,7853,21167,1292,494,417,3737,11.0,1241.0,7933.0,310379.0,6456.0,11365,9961,33439,8361,1963.0,1482.0,852.0,24523.0,1707,2672.0,691,1398,861.0,90.0,687.0,723.0,254.0,649.0,10742,
43.0,230.0,2022.0,1244.0,254,463.0,24796.0,34530,65486,7035,5745,3199,4415,29534,24.0,2537.0,13276.0,4869.0,400508.0,25207,18856,22022,9506,7590.0,7908.0,8026.0,12734.0,3264,7255.0,1187,1314,547.0,8052.0,474.0,980.0,975.0,802.0,14838,18.0
