31.0,2392.0,1711.0,95.0,28255.0,11226.0,16430.0,160,297.0,49,46,26.0,228470.0,6523.0,1048.0,1262.0,74.0,50.0,437.0,186,90,126,93.0,1286.0,137.0,84.0,57.0,39.0,174.0,3586,20.0,47.0,254.0,480.0,97.0,18.0,408.0,1926.0,
32.0,89.0,1404.0,363.0,227.0,1947.0,8004.0,2517,2123.0,500,191,409.0,6907.0,362193.0,11.0,10533.0,897.0,367.0,4191.0,1816,827,132,1802.0,2564.0,1265.0,2360.0,466.0,181.0,4336.0,492,270.0,2405.0,77.0,2027.0,190.0,671.0,1900.0,6269.0,4.0
33.0,36.0,2.0,,132.0,49.0,6.0,1,,1,4,,574.0,10.0,1733.0,,,,1.0,1,1,1,,,,,,,,69,,,,1.0,,,,6.0,
39.0,79.0,545.0,10.0,95.0,937.0,858.0,133,487.0,254,11,23.0,1528.0,11051.0,,44439.0,42.0,97.0,228.0,89,87,13,296.0,1044.0,420.0,211.0,570.0,15.0,242.0,21,34.0,404.0,8.0,212.0,27.0,95.0,242.0,861.0,
41.0,23.0,450.0,62.0,36.0,412.0,2787.0,12985,5007.0,1659,3800,286.0,94.0,1240.0,,75.0,138168.0,1887.0,5002.0,745,12812,8493,6262.0,824.0,4949.0,1087.0,432.0,738.0,1945.0,362,209.0,363.0,227.0,530.0,356.0,868.0,502.0,4380.0,3.0
42.0,1.0,818.0,34.0,36.0,71.0,2518.0,4047,862.0,2531,295,44.0,58.0,664.0,,109.0,1577.0,83737.0,1243.0,2095,2160,3662,2452.0,427.0,400.0,248.0,3955.0,425.0,499.0,177,262.0,241.0,16.0,236.0,250.0,37.0,284.0,2634.0,
43.0,93.0,452.0,370.0,41.0,134.0,7534.0,8829,14346.0,1212,1089,349.0,664.0,7235.0,,274.0,3482.0,993.0,127579.0,9646,4539,2692,2873.0,2062.0,1677.0,2585.0,2618.0,652.0,1611.0,347,191.0,194.0,1233.0,118.0,435.0,397.0,364.0,4479.0,18.0
44.0,39.0,515.0,78.0,36.0,102.0,4217.0,4215,5801.0,1467,1704,144.0,334.0,3022.0,1.0,150.0,665.0,1833.0,10494.0,66735,1261,2046,2378.0,1128.0,737.0,157.0,3698.0,288.0,1633.0,98,113.0,128.0,157.0,234.0,381.0,186.0,275.0,1470.0,3.0
45.0,55.0,1043.0,940.0,104.0,359.0,6762.0,5570,7755.0,2121,2627,350.0,122.0,1434.0,,101.0,11665.0,2022.0,5704.0,1088,178210,8365,6520.0,1950.0,5703.0,7679.0,794.0,2976.0,4100.0,232,215.0,393.0,325.0,1121.0,2610.0,377.0,513.0,5458.0,32.0
46.0,5.0,3377.0,27.0,127.0,268.0,9024.0,1982,3903.0,2540,6522,1624.0,118.0,149.0,1.0,13.0,9023.0,2596.0,2206.0,1903,6716,193259,1660.0,1205.0,3763.0,75.0,535.0,45.0,294.0,16,16.0,15.0,10.0,28.0,362.0,20.0,65.0,2646.0,26.0
49.0,48.0,1404.0,73.0,47.0,231.0,5529.0,16985,15618.0,9241,5612,2894.0,154.0,2459.0,2.0,304.0,5017.0,1870.0,2938.0,2940,5435,1920,159985.0,3494.0,2892.0,690.0,4484.0,791.0,2238.0,1970,398.0,278.0,156.0,475.0,980.0,214.0,489.0,5292.0,8.0
51.0,431.0,3763.0,707.0,290.0,4610.0,19350.0,2325,4621.0,720,1945,293.0,2062.0,2969.0,3.0,832.0,679.0,304.0,2037.0,1223,2108,1088,4073.0,193347.0,8480.0,1618.0,942.0,3505.0,11661.0,3438,507.0,1950.0,2627.0,1961.0,849.0,1222.0,6273.0,17710.0,9.0
52.0,52.0,2604.0,232.0,92.0,530.0,8884.0,913,1488.0,464,1108,93.0,213.0,1517.0,3.0,534.0,4235.0,413.0,1621.0,935,5097,5183,3175.0,7445.0,90650.0,1806.0,165.0,834.0,4649.0,293,301.0,393.0,912.0,518.0,1753.0,1403.0,1451.0,7938.0,7.0
53.0,30.0,310.0,464.0,35.0,87.0,4463.0,776,8950.0,198,86,54.0,112.0,2688.0,,218.0,779.0,247.0,3585.0,196,7867,87,828.0,1969.0,2010.0,194033.0,72.0,4491.0,10854.0,419,95.0,251.0,1150.0,791.0,907.0,2045.0,237.0,8728.0,2.0
54.0,12.0,312.0,12.0,56.0,173.0,2274.0,7694,4225.0,4042,1568,336.0,96.0,778.0,,392.0,242.0,2903.0,2047.0,2851,705,555,4519.0,1153.0,313.0,62.0,58767.0,199.0,1403.0,53,98.0,75.0,20.0,101.0,302.0,41.0,143.0,2832.0,11.0
55.0,16.0,146.0,142.0,19.0,399.0,2325.0,1842,7956.0,93,75,94.0,79.0,302.0,3.0,34.0,571.0,428.0,996.0,236,3369,63,922.0,3610.0,986.0,5572.0,192.0,120608.0,6080.0,675,512.0,995.0,1345.0,3563.0,217.0,757.0,1721.0,6970.0,1.0
59.0,183.0,1936.0,617.0,76.0,339.0,7611.0,4093,6231.0,2971,1592,3519.0,311.0,4559.0,2.0,369.0,1517.0,415.0,1830.0,1214,4595,507,1952.0,12057.0,5863.0,9820.0,845.0,6328.0,192082.0,1844,1569.0,1711.0,2156.0,3583.0,995.0,2473.0,2962.0,15595.0,12.0
61.0,509.0,610.0,143.0,794.0,507.0,3572.0,431,434.0,36,23,40.0,4939.0,525.0,87.0,15.0,318.0,137.0,319.0,106,170,32,1754.0,2465.0,226.0,367.0,29.0,495.0,1433.0,97632,191.0,224.0,1002.0,721.0,750.0,194.0,2683.0,3161.0,4.0
62.0,4.0,94.0,3.0,7.0,421.0,362.0,751,904.0,857,187,472.0,79.0,277.0,,39.0,117.0,163.0,261.0,124,219,14,296.0,487.0,217.0,62.0,108.0,430.0,1541.0,304,52680.0,374.0,59.0,360.0,25.0,118.0,425.0,3445.0,7.0
63.0,902.0,314.0,23.0,11.0,127.0,1475.0,426,630.0,74,64,15.0,93.0,2995.0,,448.0,294.0,269.0,131.0,108,446,41,312.0,1983.0,416.0,261.0,126.0,1093.0,1420.0,311,325.0,70890.0,100.0,1093.0,107.0,463.0,1245.0,4941.0,
64.0,66.0,823.0,108.0,255.0,934.0,3900.0,477,503.0,11,15,35.0,289.0,125.0,,14.0,225.0,14.0,1119.0,130,221,16,122.0,1732.0,673.0,751.0,12.0,852.0,1388.0,950,65.0,64.0,76663.0,193.0,192.0,1341.0,154.0,3038.0,
65.0,60.0,404.0,42.0,31.0,95.0,1303.0,800,275.0,77,167,50.0,657.0,2550.0,,128.0,438.0,141.0,128.0,183,993,37,404.0,2062.0,716.0,795.0,53.0,3251.0,2981.0,1030,379.0,901.0,284.0,88063.0,169.0,669.0,3033.0,10284.0,1.0
66.0,20.0,633.0,847.0,46.0,89.0,5326.0,244,514.0,59,13,12.0,112.0,442.0,,22.0,407.0,205.0,396.0,472,2702,458,1474.0,1069.0,1875.0,795.0,251.0,332.0,1050.0,1672,17.0,75.0,364.0,267.0,57859.0,339.0,261.0,5312.0,
67.0,3.0,165.0,79.0,12.0,90.0,1585.0,193,59.0,27,65,8.0,25.0,989.0,,125.0,851.0,74.0,365.0,289,510,22,184.0,1151.0,1575.0,2952.0,45.0,810.0,2766.0,315,95.0,402.0,2091.0,1026.0,391.0,30809.0,434.0,5068.0,1.0
68.0,71.0,393.0,166.0,23.0,300.0,6771.0,458,465.0,117,281,224.0,519.0,2949.0,,277.0,657.0,254.0,449.0,344,597,133,654.0,6462.0,1444.0,269.0,150.0,1636.0,2650.0,2993,403.0,1177.0,209.0,3556.0,344.0,442.0,95762.0,11944.0,1.0
69.0,1024.0,12616.0,2279.0,1046.0,14835.0,35713.0,5929,6147.0,3663,2570,1147.0,2713.0,8772.0,2.0,1121.0,4198.0,2198.0,4935.0,1600,6006,2962,5429.0,18085.0,8513.0,9440.0,2663.0,6935.0,15164.0,3947,3349.0,5156.0,3667.0,11527.0,4921.0,4202.0,12345.0,350359.0,7.0
70.0,,,,,,,12,8.0,15,2,,,,,,,,,1,4,20,1.0,,,,,3.0,,4,,,,,,,,,
