cited_subcategory_id,11.0,12.0,13.0,14.0,15.0,19.0,21.0,22.0,23.0,24.0,25.0,31.0,32.0,33.0,39.0,41.0,42.0,43.0,44.0,45.0,46.0,49.0,51.0,52.0,53.0,54.0,55.0,59.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0
11.0,14247.0,426.0,25.0,2361.0,482.0,1915.0,11.0,71.0,19.0,3.0,1.0,1883.0,96.0,35.0,50.0,5.0,4.0,42.0,23.0,31.0,5.0,11.0,267.0,33.0,17.0,16.0,7.0,86.0,444,1.0,475.0,41.0,33.0,8.0,5.0,39.0,719.0,
12.0,331.0,24243.0,240.0,540.0,4498.0,8291.0,281.0,144.0,353.0,90.0,6.0,1222.0,448.0,,327.0,320.0,322.0,253.0,261.0,432.0,1498.0,885.0,2104.0,1383.0,159.0,195.0,71.0,987.0,348,34.0,205.0,758.0,211.0,326.0,103.0,198.0,6659.0,
13.0,23.0,229.0,14954.0,74.0,119.0,4458.0,28.0,61.0,11.0,26.0,,56.0,322.0,,14.0,17.0,11.0,204.0,95.0,575.0,4.0,75.0,436.0,114.0,455.0,4.0,46.0,360.0,94,7.0,22.0,124.0,11.0,662.0,28.0,72.0,1060.0,
14.0,2634.0,803.0,91.0,49894.0,6495.0,10862.0,59.0,45.0,150.0,21.0,6.0,17533.0,134.0,9.0,36.0,32.0,30.0,35.0,26.0,68.0,61.0,37.0,261.0,67.0,38.0,34.0,34.0,54.0,699,8.0,14.0,254.0,24.0,26.0,22.0,25.0,859.0,
15.0,604.0,5330.0,349.0,5413.0,107248.0,14499.0,393.0,42.0,143.0,44.0,8.0,6574.0,1368.0,3.0,701.0,326.0,64.0,112.0,71.0,231.0,178.0,139.0,3965.0,316.0,161.0,131.0,269.0,258.0,428,125.0,110.0,1083.0,73.0,54.0,123.0,229.0,12290.0,2.0
19.0,1913.0,8734.0,4444.0,8770.0,11325.0,330011.0,1522.0,1616.0,1792.0,713.0,61.0,8466.0,3238.0,1.0,405.0,1916.0,970.0,3420.0,2144.0,3453.0,4867.0,3782.0,11949.0,5686.0,2652.0,1323.0,1155.0,3671.0,2378,227.0,796.0,2661.0,702.0,3593.0,858.0,3310.0,18771.0,1.0
21.0,17.0,214.0,30.0,39.0,264.0,1358.0,162028.0,15059.0,5134.0,1631.0,1539.0,62.0,1523.0,,81.0,4673.0,1549.0,5053.0,2724.0,2747.0,951.0,7753.0,1341.0,508.0,365.0,3608.0,787.0,1662.0,246,437.0,198.0,414.0,353.0,122.0,73.0,174.0,3066.0,41.0
22.0,58.0,95.0,28.0,18.0,22.0,1038.0,12691.0,113522.0,7703.0,6218.0,4303.0,74.0,913.0,,133.0,1354.0,311.0,5422.0,2482.0,4268.0,1077.0,5038.0,1700.0,559.0,4355.0,1878.0,1616.0,2051.0,172,244.0,173.0,176.0,64.0,284.0,28.0,117.0,2398.0,53.0
23.0,13.0,338.0,6.0,102.0,121.0,1698.0,4418.0,7753.0,46712.0,2853.0,1123.0,17.0,167.0,,46.0,264.0,882.0,402.0,601.0,451.0,636.0,2929.0,210.0,230.0,65.0,1589.0,34.0,1443.0,8,227.0,13.0,4.0,17.0,14.0,6.0,34.0,1162.0,62.0
